"date.mated"	"IDf"	"IDm"	"host"	"IDo"	"Whost"	"dev.dur.o"	"sex"	"Wo"	"WH"	"ord.f"
"16.3.18"	"d312"	"s87"	"M"	"M-312-3"	69.87	32	"m"	4.061	-0.292868587711842	1
"16.3.18"	"d312"	"s87"	"M"	"M-312-7"	69.909	30	"m"	3.897	-0.287549140552786	1
"16.3.18"	"d312"	"s87"	"M"	"M-312-8"	79.598	31	"m"	3.681	1.03399248827004	1
"16.3.18"	"d312"	"s87"	"M"	"M-312-9"	71.568	30	"m"	3.807	-0.0612680421714196	1
"16.3.18"	"d312"	"s87"	"M"	"M-312-10"	67.553	30	"m"	4.059	-0.60889830739215	1
"16.3.18"	"d313"	"s88"	"M"	"M-313-1"	72.567	30	"m"	4.24	0.0749916427490055	1
"16.3.18"	"d313"	"s88"	"M"	"M-313-2"	85.56	31	"m"	4.146	1.84718592320055	1
"16.3.18"	"d313"	"s88"	"M"	"M-313-4"	65.227	30	"m"	4.587	-0.926155591801469	1
"16.3.18"	"d313"	"s88"	"M"	"M-313-6"	76.588	31	"m"	3.392	0.623440284455744	1
"16.3.18"	"d314"	"s89"	"M"	"M-314-1"	73.409	31	"m"	4.947	0.189837142952209	1
"16.3.18"	"d314"	"s89"	"M"	"M-314-3"	83.241	30	"m"	4.352	1.53088341135824	1
"16.3.18"	"d314"	"s89"	"M"	"M-314-4"	72.953	32	"m"	4.232	0.127640530015558	1
"16.3.18"	"d314"	"s89"	"M"	"M-314-6"	75.838	33	"m"	4.166	0.521143223704674	1
"16.3.18"	"d315"	"s76"	"M"	"M-315-1"	59.676	32	"m"	4.671	-1.68329023744039	2
"16.3.18"	"d316"	"s77"	"M"	"M-316-3"	67.859	30	"m"	4.445	-0.567161106605714	2
"16.3.18"	"d316"	"s77"	"M"	"M-316-8"	76.85	31	"m"	4.069	0.659176057678118	2
"16.3.18"	"d316"	"s77"	"M"	"M-316-9"	67.875	30	"m"	4.203	-0.56497876930969	2
"16.3.18"	"d317"	"s78"	"M"	"M-317-1"	72.348	33	"m"	3.989	0.0451209010096938	2
"16.3.18"	"d318"	"s79"	"M"	"M-318-1"	83.312	32	"m"	5.053	1.54056753310934	2
"16.3.18"	"d318"	"s79"	"M"	"M-318-2"	75.229	32	"m"	3.617	0.438078010374806	2
"16.3.18"	"d318"	"s79"	"M"	"M-318-4"	69.192	30	"m"	4.002	-0.385345130630811	2
"16.3.18"	"d318"	"s79"	"M"	"M-318-5"	73.377	31	"m"	4.7	0.185472468360162	2
"16.3.18"	"d318"	"s79"	"M"	"M-318-8"	71.258	31	"m"	4.01	-0.103550827281862	2
"16.3.18"	"d318"	"s79"	"M"	"M-318-9"	69.885	30	"m"	4.366	-0.290822646496821	2
"16.3.18"	"d320"	"s81"	"M"	"M-320-1"	69.523	31	"m"	4.066	-0.340198027819338	2
"16.3.18"	"d320"	"s81"	"M"	"M-320-2"	62.334	31	"m"	4.281	-1.3207494541386	2
"16.3.18"	"d320"	"s81"	"M"	"M-320-4"	65.115	31	"m"	4.544	-0.94143195287363	2
"16.3.18"	"d320"	"s81"	"M"	"M-320-5"	63.886	32	"m"	4.02	-1.10906273642438	2
"16.3.18"	"d320"	"s81"	"M"	"M-320-6"	79.425	32	"m"	4.196	1.01039596625679	2
"16.3.18"	"d320"	"s81"	"M"	"M-320-7"	79.772	31	"m"	4.068	1.05772540636429	2
"16.3.18"	"d320"	"s81"	"M"	"M-320-8"	73.852	31	"m"	4.033	0.250260606835841	2
"16.3.18"	"d321"	"s83"	"M"	"M-321-2"	61.114	32	"m"	3.348	-1.48715267296034	2
"16.3.18"	"d321"	"s83"	"M"	"M-321-4"	64.409	31	"m"	4.056	-1.03772758606064	2
"16.3.18"	"d321"	"s83"	"M"	"M-321-6"	80.549	32	"m"	3.775	1.1637051613024	2
"16.3.18"	"d321"	"s83"	"M"	"M-321-7"	67.176	32	"m"	4.019	-0.660319629929687	2
"16.3.18"	"d322"	"s82"	"M"	"M-322-2"	72.283	31	"m"	3.886	0.0362551557446013	2
"16.3.18"	"d322"	"s82"	"M"	"M-322-3"	64.124	31	"m"	4.072	-1.07660046914604	2
"16.3.18"	"d322"	"s82"	"M"	"M-322-4"	68.3	31	"m"	4.122	-0.507010434884084	2
"16.3.18"	"d322"	"s82"	"M"	"M-322-6"	67.098	30	"m"	3.316	-0.670958524247799	2
"16.3.18"	"d322"	"s82"	"M"	"M-322-7"	68.423	30	"m"	3.752	-0.490233716920908	2
"16.3.18"	"d323"	"s84"	"M"	"M-323-1"	78.458	31	"m"	3.95	0.878500955928414	2
"16.3.18"	"d323"	"s84"	"M"	"M-323-4"	72.903	32	"m"	3.952	0.120820725965487	2
"16.3.18"	"d323"	"s84"	"M"	"M-323-5"	80.804	31	"m"	3.857	1.19848616195776	2
"16.3.18"	"d324"	"s85"	"M"	"M-324-2"	65.419	31	"m"	4.598	-0.899967544249196	2
"16.3.18"	"d324"	"s85"	"M"	"M-324-4"	74.478	31	"m"	4.327	0.335644553542733	2
"16.3.18"	"d324"	"s85"	"M"	"M-324-6"	67.669	33	"m"	4.078	-0.593076361995984	2
"16.3.18"	"d324"	"s85"	"M"	"M-324-7"	61.701	31	"m"	4.203	-1.4070881734125	2
"16.3.18"	"d324"	"s85"	"M"	"M-324-9"	63.999	31	"m"	4.589	-1.09364997927122	2
"16.3.18"	"d324"	"s85"	"M"	"M-324-10"	64.283	31	"m"	5.088	-1.05491349226682	2
"16.3.18"	"d327"	"s88"	"M"	"M-327-2"	60.248	32	"m"	4.191	-1.60527167910758	2
"16.3.18"	"d327"	"s88"	"M"	"M-327-5"	73.807	31	"m"	4.239	0.244122783190776	2
"16.3.18"	"d327"	"s88"	"M"	"M-327-6"	64.981	31	"m"	4.095	-0.959709027727821	2
"16.3.18"	"d328"	"s89"	"M"	"M-328-1"	85.532	32	"m"	3.691	1.84336683293251	2
"16.3.18"	"d328"	"s89"	"M"	"M-328-3"	70.601	31	"m"	3.247	-0.1931630524998	2
"16.3.18"	"d328"	"s89"	"M"	"M-328-4"	72.397	31	"m"	3.389	0.0518043089787646	2
"16.3.18"	"d328"	"s89"	"M"	"M-328-6"	87.443	31	"m"	3.765	2.10401974372624	2
"16.3.18"	"d328"	"s89"	"M"	"M-328-7"	90.035	30	"m"	3.711	2.45755838568194	2
"16.3.18"	"d328"	"s89"	"M"	"M-328-9"	65.111	29	"m"	3.544	-0.941977537197634	2
"16.3.18"	"d333"	"s80"	"M"	"M-333-1"	63.802	35	"m"	3.941	-1.1205200072285	3
"16.3.18"	"d333"	"s80"	"M"	"M-333-2"	77.414	31	"m"	4.117	0.736103447362924	3
"16.3.18"	"d333"	"s80"	"M"	"M-333-4"	67.432	32	"m"	3.166	-0.625402233193322	3
"16.3.18"	"d336"	"s83"	"M"	"M-336-2"	78.838	30	"m"	3.725	0.930331466708956	3
"16.3.18"	"d336"	"s83"	"M"	"M-336-4"	65.191	31	"m"	4.07	-0.93106585071752	3
"16.3.18"	"d336"	"s83"	"M"	"M-336-5"	70.546	30	"m"	3.349	-0.200664836954877	3
"16.3.18"	"d336"	"s83"	"M"	"M-336-7"	65.799	29	"m"	3.811	-0.848137033468652	3
"16.3.18"	"d337"	"s84"	"M"	"M-337-1"	70.753	31	"m"	4.074	-0.172430848187582	3
"16.3.18"	"d337"	"s84"	"M"	"M-337-4"	70.091	32	"m"	4.087	-0.262725053810528	3
"16.3.18"	"d337"	"s84"	"M"	"M-337-6"	71.09	32	"m"	3.496	-0.126465368890101	3
"16.3.18"	"d338"	"s85"	"M"	"M-338-2"	72.45	31	"m"	3.923	0.0590333012718399	3
"16.3.18"	"d338"	"s85"	"M"	"M-338-4"	81.162	33	"m"	2.688	1.24731595895627	3
"16.3.18"	"d338"	"s85"	"M"	"M-338-5"	72.414	31	"m"	3.123	0.0541230423557883	3
"16.3.18"	"d338"	"s85"	"M"	"M-338-10"	71.497	32	"m"	3.056	-0.0709521639225207	3
"16.3.18"	"d339"	"s86"	"M"	"M-339-1"	74.379	31	"m"	3.618	0.322141341523593	3
"16.3.18"	"d339"	"s86"	"M"	"M-339-2"	59.164	30	"m"	3.717	-1.75312503091312	3
"16.3.18"	"d339"	"s86"	"M"	"M-339-3"	65.962	32	"m"	3.594	-0.82590447226542	3
"16.3.18"	"d339"	"s86"	"M"	"M-339-6"	65.554	31	"m"	3.79	-0.881554073314002	3
"16.3.18"	"d339"	"s86"	"M"	"M-339-7"	64.309	30	"m"	4.36	-1.05136719416078	3
"16.3.18"	"d339"	"s86"	"M"	"M-339-8"	80.215	30	"m"	4.345	1.11814887024792	3
"16.3.18"	"d342"	"s89"	"M"	"M-342-4"	79.407	30	"m"	4.145	1.00794083679877	3
"16.3.18"	"d342"	"s89"	"M"	"M-342-8"	65.265	30	"m"	3.483	-0.920972540723415	3
"16.3.18"	"d344"	"s77"	"M"	"M-344-1"	68.144	31	"m"	3.673	-0.528288223520305	4
"16.3.18"	"d344"	"s77"	"M"	"M-344-5"	63.929	30	"m"	3.963	-1.10319770494132	4
"16.3.18"	"d344"	"s77"	"M"	"M-344-6"	71.25	31	"m"	3.927	-0.104641995929873	4
"16.3.18"	"d344"	"s77"	"M"	"M-344-7"	64.894	31	"m"	3.55	-0.971575486774944	4
"16.3.18"	"d344"	"s77"	"M"	"M-344-8"	87.459	31	"m"	4.176	2.10620208102226	4
"16.3.18"	"d351"	"s84"	"M"	"M-351-1"	72.709	31	"m"	4.174	0.0943598862512095	4
"16.3.18"	"d351"	"s84"	"M"	"M-351-4"	69.591	30	"m"	4.753	-0.330923094311242	4
"11.3.18"	"d2"	"s2"	"C"	"C-2-3"	287.516	30	"m"	3.216	-0.172198673479344	1
"11.3.18"	"d2"	"s2"	"C"	"C-2-6"	244.802	35	"m"	2.313	-1.14175095006375	1
"11.3.18"	"d3"	"s3"	"C"	"C-3-3"	317.42	31	"m"	3.022	0.506583254670213	1
"11.3.18"	"d4"	"s4"	"C"	"C-4-5"	213.334	31	"m"	3.461	-1.8560336451885	1
"11.3.18"	"d4"	"s4"	"C"	"C-4-8"	235.221	31	"m"	3.776	-1.35922719583693	1
"11.3.18"	"d4"	"s4"	"C"	"C-4-10"	281.287	31	"m"	4.524	-0.313588876477057	1
"11.3.18"	"d5"	"s5"	"C"	"C-5-2"	299.607	31	"m"	3.585	0.102251309574973	1
"11.3.18"	"d5"	"s5"	"C"	"C-5-7"	316.937	35	"m"	5.236	0.495619782516112	1
"11.3.18"	"d5"	"s5"	"C"	"C-5-8"	342.503	31	"m"	3.424	1.07593474957977	1
"11.3.18"	"d6"	"s6"	"C"	"C-6-1"	260.116	31	"m"	2.704	-0.794143056548428	1
"11.3.18"	"d7"	"s7"	"C"	"C-7-5"	313.276	30	"m"	3.269	0.412519841406042	1
"11.3.18"	"d7"	"s7"	"C"	"C-7-6"	276.248	31	"m"	3.718	-0.427967626341477	1
"11.3.18"	"d8"	"s8"	"C"	"C-8-1"	397.825	30	"m"	3.051	2.33167223717641	1
"11.3.18"	"d8"	"s8"	"C"	"C-8-3"	283.483	30	"m"	3.687	-0.263742531031082	1
"11.3.18"	"d8"	"s8"	"C"	"C-8-4"	294.779	34	"m"	2.22	-0.00733801456581337	1
"11.3.18"	"d9"	"s9"	"C"	"C-9-6"	183.99	31	"m"	3.498	-2.52210430127533	1
"11.3.18"	"d9"	"s9"	"C"	"C-9-7"	335.878	30	"m"	3.521	0.9255558613377	1
"11.3.18"	"d9"	"s9"	"C"	"C-9-10"	285.275	36	"m"	3.953	-0.22306646043036	1
"11.3.18"	"d12"	"s2"	"C"	"C-12-2"	281.727	30	"m"	2.91	-0.303601448427773	2
"11.3.18"	"d12"	"s2"	"C"	"C-12-3"	317.417	30	"m"	2.634	0.506515158569877	2
"11.3.18"	"d12"	"s2"	"C"	"C-12-4"	331.165	30	"m"	3.076	0.818576887709796	2
"11.3.18"	"d12"	"s2"	"C"	"C-12-6"	332.833	31	"m"	3.181	0.856438319496629	2
"11.3.18"	"d18"	"s8"	"C"	"C-18-4"	280.571	32	"m"	4.502	-0.329841145757256	2
"11.3.18"	"d18"	"s8"	"C"	"C-18-5"	328.209	30	"m"	3.901	0.751479530178693	2
"11.3.18"	"d18"	"s8"	"C"	"C-18-7"	257.838	32	"m"	3.766	-0.845850695403587	2
"11.3.18"	"d19"	"s9"	"C"	"C-19-1"	291.101	30	"m"	3.809	-0.0908238335777874	2
"11.3.18"	"d19"	"s9"	"C"	"C-19-3"	190.128	31	"m"	3.906	-2.38277967998781	2
"11.3.18"	"d19"	"s9"	"C"	"C-19-4"	285.438	30	"m"	3.447	-0.219366572312102	2
"11.3.18"	"d19"	"s9"	"C"	"C-19-5"	300.903	31	"m"	3.973	0.131668824920139	2
"11.3.18"	"d19"	"s9"	"C"	"C-19-7"	258.138	30	"m"	3.014	-0.839041085369985	2
"11.3.18"	"d22"	"s2"	"C"	"C-22-1"	248.507	29	"m"	3.331	-1.05765226614876	3
"11.3.18"	"d22"	"s2"	"C"	"C-22-6"	323.438	29	"m"	3.465	0.643184031944291	3
"11.3.18"	"d23"	"s3"	"C"	"C-23-8"	314.768	32	"m"	3.091	0.446386301973161	3
"11.3.18"	"d23"	"s3"	"C"	"C-23-10"	318.777	33	"m"	4.673	0.537385390722211	3
"11.3.18"	"d26"	"s6"	"C"	"C-26-3"	252.055	32	"m"	3.771	-0.977117278151343	3
"11.3.18"	"d26"	"s6"	"C"	"C-26-4"	320.776	30	"m"	3.768	0.58276009224612	3
"11.3.18"	"d26"	"s6"	"C"	"C-26-5"	345.466	31	"m"	3.972	1.14319099801166	3
"11.3.18"	"d27"	"s7"	"C"	"C-27-1"	260.358	30	"m"	3.724	-0.788649971121322	3
"11.3.18"	"d27"	"s7"	"C"	"C-27-2"	287.14	30	"m"	3.92	-0.180733384721461	3
"11.3.18"	"d27"	"s7"	"C"	"C-27-4"	293.189	31	"m"	3.495	-0.0434289477439093	3
"11.3.18"	"d27"	"s7"	"C"	"C-27-5"	273.155	30	"m"	3.64	-0.498174705787926	3
"11.3.18"	"d28"	"s8"	"C"	"C-28-1"	274.873	32	"m"	3.591	-0.459178338995492	3
"11.3.18"	"d28"	"s8"	"C"	"C-28-2"	303.769	32	"m"	2.849	0.19672329944116	3
"11.3.18"	"d28"	"s8"	"C"	"C-28-3"	285.107	30	"m"	3.623	-0.226879842049177	3
"11.3.18"	"d28"	"s8"	"C"	"C-28-6"	281.413	33	"m"	3.146	-0.310728840262943	3
"11.3.18"	"d28"	"s8"	"C"	"C-28-8"	326.672	32	"m"	4.049	0.716591628106533	3
"11.3.18"	"d29"	"s9"	"C"	"C-29-4"	217.782	30	"m"	4.275	-1.75506982709027	3
"11.3.18"	"d29"	"s9"	"C"	"C-29-5"	295.918	30	"m"	3.542	0.0185158048617667	3
"11.3.18"	"d29"	"s9"	"C"	"C-29-9"	287.87	34	"m"	3.884	-0.164163333639693	3
"11.3.18"	"d32"	"s2"	"C"	"C-32-1"	312.923	31	"m"	3.332	0.404507200266503	4
"11.3.18"	"d32"	"s2"	"C"	"C-32-3"	305.127	33	"m"	2.702	0.22754813419327	4
"11.3.18"	"d32"	"s2"	"C"	"C-32-5"	269.567	35	"m"	4.108	-0.579617641789818	4
"11.3.18"	"d32"	"s2"	"C"	"C-32-10"	332.16	33	"m"	4.247	0.841162094321246	4
"11.3.18"	"d33"	"s3"	"C"	"C-33-4"	324.623	31	"m"	3.405	0.670081991577023	4
"11.3.18"	"d36"	"s6"	"C"	"C-36-1"	245.758	34	"m"	3.177	-1.12005099275667	4
"11.3.18"	"d36"	"s6"	"C"	"C-36-7"	339.661	36	"m"	3.644	1.01142504386144	4
"11.3.18"	"d36"	"s6"	"C"	"C-36-10"	218.287	32	"m"	3.896	-1.74360698353371	4
"11.3.18"	"d39"	"s9"	"C"	"C-39-5"	294.04	34	"m"	2.591	-0.0241123539485885	4
"12.3.18"	"d41"	"s11"	"C"	"C-41-3"	299.245	32	"m"	3.728	0.0940343801344251	1
"12.3.18"	"d41"	"s11"	"C"	"C-41-4"	316.146	36	"m"	3.224	0.477665110727512	1
"12.3.18"	"d41"	"s11"	"C"	"C-41-6"	246.009	31	"m"	3.667	-1.11435361902856	1
"12.3.18"	"d41"	"s11"	"C"	"C-41-7"	385.951	31	"m"	3.349	2.0621478720464	1
"12.3.18"	"d42"	"s12"	"C"	"C-42-1"	232.626	31	"m"	4.006	-1.41813032262759	1
"12.3.18"	"d43"	"s13"	"C"	"C-43-3"	315.37	31	"m"	2.625	0.460050919440592	1
"12.3.18"	"d43"	"s13"	"C"	"C-43-4"	275.608	31	"m"	3.343	-0.442494794413164	1
"12.3.18"	"d43"	"s13"	"C"	"C-43-6"	181.128	29	"m"	3.557	-2.5870679809959	1
"12.3.18"	"d43"	"s13"	"C"	"C-43-7"	291.183	30	"m"	3.104	-0.0889625401686027	1
"12.3.18"	"d47"	"s17"	"C"	"C-47-5"	207.396	33	"m"	3.071	-1.99081852645361	1
"12.3.18"	"d47"	"s17"	"C"	"C-47-7"	346.535	30	"m"	3.415	1.1674559084314	1
"12.3.18"	"d47"	"s17"	"C"	"C-47-8"	281.367	31	"m"	3.189	-0.311772980468096	1
"12.3.18"	"d51"	"s21"	"C"	"C-51-3"	312.068	32	"m"	2.708	0.385099811670733	1
"12.3.18"	"d51"	"s21"	"C"	"C-51-6"	303.667	29	"m"	3.481	0.194408032029734	1
"12.3.18"	"d51"	"s21"	"C"	"C-51-7"	335.226	32	"m"	3.331	0.910756308864669	1
"12.3.18"	"d51"	"s21"	"C"	"C-51-8"	323.625	30	"m"	3.766	0.647428688865237	1
"12.3.18"	"d52"	"s22"	"C"	"C-52-5"	364.163	31	"m"	3.585	1.56758859400591	1
"12.3.18"	"d52"	"s22"	"C"	"C-52-6"	338.165	31	"m"	3.571	0.977467788493868	1
"12.3.18"	"d52"	"s22"	"C"	"C-52-9"	211.349	30	"m"	3.732	-1.90109056491084	1
"12.3.18"	"d55"	"s11"	"C"	"C-55-1"	334.228	29	"m"	3.634	0.888103006152883	2
"12.3.18"	"d55"	"s11"	"C"	"C-55-4"	307.551	31	"m"	3.849	0.282569783264783	2
"12.3.18"	"d56"	"s12"	"C"	"C-56-1"	323.486	32	"m"	3.326	0.644273569549668	2
"12.3.18"	"d56"	"s12"	"C"	"C-56-2"	304.678	35	"m"	3.469	0.217356417842977	2
"12.3.18"	"d56"	"s12"	"C"	"C-56-4"	346.655	30	"m"	4.265	1.17017975244484	2
"12.3.18"	"d56"	"s12"	"C"	"C-56-6"	343.167	36	"m"	2.316	1.09100668645414	2
"12.3.18"	"d56"	"s12"	"C"	"C-56-7"	300.237	32	"m"	2.913	0.11655149064554	2
"12.3.18"	"d56"	"s12"	"C"	"C-56-10"	277.023	31	"m"	3.255	-0.410376133754669	2
"12.3.18"	"d59"	"s15"	"C"	"C-59-2"	350.163	33	"m"	2.461	1.24980679243777	2
"12.3.18"	"d61"	"s17"	"C"	"C-61-1"	334.921	31	"m"	2.747	0.903833205330506	2
"12.3.18"	"d61"	"s17"	"C"	"C-61-3"	321.757	30	"m"	3.02	0.605027517056002	2
"12.3.18"	"d61"	"s17"	"C"	"C-61-4"	355.463	31	"m"	2.658	1.37010990303142	2
"12.3.18"	"d61"	"s17"	"C"	"C-61-5"	259.031	30	"m"	3.064	-0.818771146169959	2
"12.3.18"	"d61"	"s17"	"C"	"C-61-9"	268.098	31	"m"	3.065	-0.612962032254361	2
"12.3.18"	"d62"	"s18"	"C"	"C-62-2"	335.297	32	"m"	4.02	0.912367916572623	2
"12.3.18"	"d62"	"s18"	"C"	"C-62-3"	298.815	30	"m"	3.696	0.0842739390862604	2
"12.3.18"	"d62"	"s18"	"C"	"C-62-4"	257.483	31	"m"	3.689	-0.853908733943351	2
"12.3.18"	"d62"	"s18"	"C"	"C-62-8"	323.679	34	"m"	2.589	0.648654418671285	2
"12.3.18"	"d63"	"s19"	"C"	"C-63-2"	221.284	30	"m"	3.907	-1.67557897929801	2
"12.3.18"	"d63"	"s19"	"C"	"C-63-3"	321.805	31	"m"	3.263	0.606117054661379	2
"12.3.18"	"d63"	"s19"	"C"	"C-63-5"	290.479	32	"m"	3.766	-0.104942425047458	2
"12.3.18"	"d63"	"s19"	"C"	"C-63-6"	342.012	32	"m"	4.421	1.06478968782477	2
"12.3.18"	"d63"	"s19"	"C"	"C-63-7"	339.866	35	"m"	3.273	1.0160782773844	2
"12.3.18"	"d63"	"s19"	"C"	"C-63-9"	350.412	31	"m"	3.559	1.25545876876566	2
"12.3.18"	"d66"	"s22"	"C"	"C-66-1"	274.87	33	"m"	2.865	-0.459246435095827	2
"12.3.18"	"d66"	"s22"	"C"	"C-66-4"	330.921	36	"m"	2.428	0.813038404882465	2
"12.3.18"	"d66"	"s22"	"C"	"C-66-9"	264.383	30	"m"	4.059	-0.69728770317048	2
"12.3.18"	"d68"	"s24"	"C"	"C-68-1"	353.248	31	"m"	2.876	1.31983228228332	2
"12.3.18"	"d68"	"s24"	"C"	"C-68-6"	289.541	32	"m"	3.109	-0.126233805752524	2
"12.3.18"	"d68"	"s24"	"C"	"C-68-8"	256.439	31	"m"	3.803	-0.87760617686029	2
"12.3.18"	"d70"	"s12"	"C"	"C-70-1"	326.014	31	"m"	3.372	0.70165588343283	3
"12.3.18"	"d70"	"s12"	"C"	"C-70-2"	370.712	31	"m"	4.994	1.71624238103947	3
"12.3.18"	"d70"	"s12"	"C"	"C-70-3"	267.463	32	"m"	4.276	-0.627375706825488	3
"12.3.18"	"d73"	"s15"	"C"	"C-73-1"	318.117	31	"m"	3.243	0.522404248648285	3
"12.3.18"	"d75"	"s17"	"C"	"C-75-3"	251.082	34	"m"	2.619	-0.99920311336033	3
"12.3.18"	"d75"	"s17"	"C"	"C-75-7"	310.218	35	"m"	4.424	0.343107216463515	3
"12.3.18"	"d77"	"s19"	"C"	"C-77-2"	251.863	30	"m"	3.984	-0.98147542857285	3
"12.3.18"	"d77"	"s19"	"C"	"C-77-3"	336.646	33	"m"	4.592	0.942988463023725	3
"12.3.18"	"d77"	"s19"	"C"	"C-77-4"	318.907	34	"m"	3.235	0.540336221736772	3
"12.3.18"	"d77"	"s19"	"C"	"C-77-6"	358.576	31	"m"	2.881	1.44077095648011	3
"12.3.18"	"d77"	"s19"	"C"	"C-77-7"	277.777	30	"m"	3.306	-0.393261313870214	3
"12.3.18"	"d78"	"s20"	"C"	"C-78-1"	350.527	35	"m"	2.99	1.25806911927854	3
"12.3.18"	"d78"	"s20"	"C"	"C-78-3"	139.973	31	"m"	2.6	-3.52123298410569	3
"12.3.18"	"d78"	"s20"	"C"	"C-78-5"	337.398	33	"m"	4.341	0.960057885507956	3
"12.3.18"	"d80"	"s22"	"C"	"C-80-4"	304.403	31	"m"	3.514	0.211114275312175	3
"12.3.18"	"d80"	"s22"	"C"	"C-80-6"	283.453	31	"m"	3.371	-0.264423492034443	3
"12.3.18"	"d93"	"s21"	"C"	"C-93-1"	250.784	31	"m"	4.036	-1.00596732599371	4
"12.3.18"	"d93"	"s21"	"C"	"C-93-3"	295.152	30	"m"	3.33	0.00112860057596628	4
"12.3.18"	"d93"	"s21"	"C"	"C-93-5"	218.482	34	"m"	3.421	-1.73918073701187	4
"12.3.18"	"d93"	"s21"	"C"	"C-93-6"	344.148	30	"m"	3.798	1.11327411126403	4
"12.3.18"	"d96"	"s24"	"C"	"C-96-1"	323.832	30	"m"	4.051	0.652127319788423	4
"12.3.18"	"d96"	"s24"	"C"	"C-96-3"	353.521	32	"m"	3.359	1.3260290274139	4
"13.3.18"	"d97"	"s25"	"C"	"C-97-2"	310.007	31	"m"	3.966	0.33831779073988	1
"13.3.18"	"d97"	"s25"	"C"	"C-97-4"	300.06	31	"m"	3.626	0.112533820725713	1
"13.3.18"	"d101"	"s29"	"C"	"C-101-2"	357.165	34	"m"	3.211	1.40874309062207	1
"13.3.18"	"d101"	"s29"	"C"	"C-101-3"	293.403	33	"m"	4.358	-0.0385714259199391	1
"13.3.18"	"d101"	"s29"	"C"	"C-101-4"	327.353	33	"m"	3.549	0.732049442882812	1
"13.3.18"	"d101"	"s29"	"C"	"C-101-9"	266.883	34	"m"	3.34	-0.640540952890455	1
"13.3.18"	"d101"	"s29"	"C"	"C-101-10"	276.202	32	"m"	3.868	-0.42901176654663	1
"13.3.18"	"d102"	"s30"	"C"	"C-102-2"	286.736	30	"m"	4.379	-0.189903659566713	1
"13.3.18"	"d102"	"s30"	"C"	"C-102-4"	290.158	31	"m"	3.399	-0.112228707783413	1
"13.3.18"	"d102"	"s30"	"C"	"C-102-5"	294.106	31	"m"	4.871	-0.0226142397411964	1
"13.3.18"	"d103"	"s31"	"C"	"C-103-1"	268.211	31	"m"	3.377	-0.610397079141704	1
"13.3.18"	"d103"	"s31"	"C"	"C-103-6"	364.529	30	"m"	3.471	1.57589631824691	1
"13.3.18"	"d103"	"s31"	"C"	"C-103-9"	329.588	31	"m"	3.653	0.782781037633156	1
"13.3.18"	"d104"	"s32"	"C"	"C-104-2"	294.608	32	"m"	3.16	-0.011219492284967	1
"13.3.18"	"d104"	"s32"	"C"	"C-104-4"	312.628	30	"m"	2.964	0.397811083733459	1
"13.3.18"	"d104"	"s32"	"C"	"C-104-9"	268.707	31	"m"	3.488	-0.599138523886147	1
"13.3.18"	"d104"	"s32"	"C"	"C-104-10"	274.394	32	"m"	2.973	-0.470051016349144	1
"13.3.18"	"d105"	"s33"	"C"	"C-105-1"	347.464	31	"m"	3.442	1.18854300083545	1
"13.3.18"	"d105"	"s33"	"C"	"C-105-2"	240.006	31	"m"	3.166	-1.25061391580096	1
"13.3.18"	"d105"	"s33"	"C"	"C-105-3"	259.656	31	"m"	3.211	-0.804584458599953	1
"13.3.18"	"d105"	"s33"	"C"	"C-105-5"	360.396	31	"m"	2.95	1.48208259068397	1
"13.3.18"	"d110"	"s38"	"C"	"C-110-1"	310.736	31	"m"	3.2	0.354865143121536	1
"13.3.18"	"d111"	"s39"	"C"	"C-111-2"	308.721	30	"m"	4.062	0.309127262395835	1
"13.3.18"	"d111"	"s39"	"C"	"C-111-3"	287.775	30	"m"	4.114	-0.166319710150334	1
"13.3.18"	"d111"	"s39"	"C"	"C-111-4"	278.178	30	"m"	3.444	-0.384159135125297	1
"13.3.18"	"d111"	"s39"	"C"	"C-111-5"	351.661	30	"m"	4.131	1.28380944520556	1
"13.3.18"	"d111"	"s39"	"C"	"C-111-6"	255.109	30	"m"	3.382	-0.907795448009264	1
"13.3.18"	"d111"	"s39"	"C"	"C-111-7"	316.635	30	"m"	3.525	0.488764775082285	1
"13.3.18"	"d111"	"s39"	"C"	"C-111-8"	190.438	29	"m"	3.306	-2.37574308295309	1
"13.3.18"	"d111"	"s39"	"C"	"C-111-9"	317.702	32	"m"	3.436	0.5129842881018	1
"13.3.18"	"d111"	"s39"	"C"	"C-111-10"	304.699	30	"m"	3.679	0.21783309054533	1
"13.3.18"	"d112"	"s25"	"C"	"C-112-2"	256.542	30	"m"	3.254	-0.875268210748754	2
"13.3.18"	"d112"	"s25"	"C"	"C-112-6"	310.888	32	"m"	4.925	0.358315345538561	2
"13.3.18"	"d116"	"s29"	"C"	"C-116-3"	266.143	34	"m"	3.58	-0.657337990973342	2
"13.3.18"	"d117"	"s30"	"C"	"C-117-1"	281.672	30	"m"	3.384	-0.304849876933932	2
"13.3.18"	"d117"	"s30"	"C"	"C-117-2"	275.083	30	"m"	4.063	-0.454411611971969	2
"13.3.18"	"d117"	"s30"	"C"	"C-117-5"	351.914	30	"m"	3.959	1.2895522163339	2
"13.3.18"	"d117"	"s30"	"C"	"C-117-7"	296.076	31	"m"	3.117	0.0221021994794646	2
"13.3.18"	"d118"	"s31"	"C"	"C-118-1"	259.913	30	"m"	3.677	-0.798750892671166	2
