repeats,individual,distance,year,RunAway
5,165,3.16208039391232,2015,1
6,165,2.34843283523584,2015,0
7,165,2.44071300472238,2016,1
8,165,3.33320497505778,2016,1
9,165,1.94109907851155,2017,1
10,165,2.91415045423953,2017,1
1,166,3.49793299292939,2013,1
2,166,4.63398965670861,2013,0
3,166,3.4794518812402,2014,0
4,166,4.71476299216676,2014,1
5,166,3.45316003352972,2015,0
6,166,2.99675887317464,2015,1
7,166,0.743465143750607,2016,1
8,166,1.77534144806936,2016,0
9,166,2.68103737626178,2017,1
10,166,3.71227045585378,2017,0
1,167,2.67748642682183,2013,1
2,167,3.54364862125484,2013,1
3,167,1.93618864816126,2014,1
4,167,2.72587028264944,2014,1
5,167,3.21700603247715,2015,1
6,167,2.64061428183439,2015,1
7,167,3.11283169498315,2016,1
8,167,2.32925197394674,2016,0
9,167,3.3743452232595,2017,1
10,167,2.91894510748874,2017,0
1,168,2.95295065334687,2013,1
2,168,1.05121291355385,2013,1
3,168,2.32633141872126,2014,0
4,168,1.51035591510175,2014,1
5,168,1.3942819423797,2015,1
6,168,2.50611689915476,2015,1
7,168,2.8392016322544,2016,0
8,168,3.28360022580062,2016,1
9,168,4.09126265030032,2017,0
10,168,3.44440029692258,2017,0
1,169,4.01207034075848,2013,1
2,169,2.47368971236547,2013,1
3,169,2.69215982681121,2014,1
4,169,4.08516888442625,2014,1
5,169,3.0012071839381,2015,1
6,169,1.31975528431663,2015,1
7,169,2.15344448090788,2016,0
8,169,4.00759205983273,2016,1
9,169,2.38926274232254,2017,1
10,169,3.33344413277712,2017,0
1,170,3.01422269568065,2013,1
2,170,2.50364239265034,2013,1
3,170,2.64921360759362,2014,1
4,170,3.39172054785809,2014,1
5,170,3.20957882889225,2015,1
6,170,4.23467013989917,2015,1
7,170,2.80018021556506,2016,0
8,170,2.07679195797332,2016,1
9,170,3.16590310157944,2017,0
10,170,3.70533455324418,2017,1
1,171,5.28196695572699,2013,1
2,171,2.53631698689627,2013,1
3,171,2.67364642809173,2014,1
4,171,3.88249321039795,2014,1
5,171,4.28128612650446,2015,0
6,171,2.34131814339502,2015,1
7,171,3.66457045494441,2016,0
8,171,2.43484248595766,2016,1
9,171,2.03782172975776,2017,1
10,171,3.62336090190026,2017,1
1,172,3.10649777220107,2013,1
2,172,3.38933087814222,2013,1
3,172,2.41949650327805,2014,1
4,172,4.79497795592676,2014,0
5,172,3.66528800904771,2015,1
6,172,2.62559757434797,2015,0
7,172,3.70274893101046,2016,1
8,172,1.78548561610632,2016,0
9,172,2.86224987305077,2017,0
10,172,4.40335789868052,2017,1
1,173,2.81116068839566,2013,1
2,173,3.91049037199555,2013,1
3,173,2.77807799981009,2014,1
4,173,0.701973599693776,2014,1
5,173,2.1197874544339,2015,1
6,173,3.22273568903497,2015,1
7,173,4.44655271093401,2016,1
8,173,2.40659787499917,2016,1
9,173,3.27597901138255,2017,1
10,173,2.03518071052043,2017,1
1,174,1.9835437586662,2013,1
2,174,2.22268335658318,2013,1
3,174,4.36906206733358,2014,1
4,174,3.9403100899109,2014,1
5,174,3.5936651573177,2015,1
6,174,4.11546255343648,2015,1
7,174,2.57557500326649,2016,1
8,174,3.75957693689312,2016,1
9,174,3.20962927787155,2017,1
10,174,1.95089907518718,2017,1
1,175,2.16893777771826,2013,1
2,175,3.05005293191915,2013,0
3,175,3.20563006149654,2014,0
4,175,2.67864158133902,2014,0
5,175,2.00350875621346,2015,1
6,175,0.909108059510844,2015,0
7,175,3.4252354794411,2016,0
8,175,2.7047282908629,2016,1
9,175,3.54916088318128,2017,1
10,175,1.45410818674984,2017,1
1,176,1.74666406468756,2013,1
2,176,2.88866812532803,2013,1
3,176,1.5871864643683,2014,1
4,176,1.01704614927929,2014,1
5,176,3.78359540783357,2015,1
6,176,3.90086933974953,2015,1
7,176,1.9700363579955,2016,0
8,176,2.72794273143341,2016,1
9,176,1.86602709482875,2017,1
10,176,3.31642691675298,2017,1
1,177,2.97032169899801,2013,1
2,177,2.13053954904063,2013,1
3,177,2.22578245610381,2014,1
4,177,1.9379188065718,2014,1
5,177,3.43637426219254,2015,1
6,177,3.5710088478141,2015,1
7,177,3.37647489441589,2016,1
8,177,2.15711030258402,2016,1
9,177,1.21383037176473,2017,1
10,177,3.53087566315447,2017,1
1,178,2.82294105260568,2013,1
2,178,2.9606076500285,2013,1
3,178,4.03212798487339,2014,1
4,178,2.1064841655984,2014,1
5,178,4.14401532568501,2015,0
6,178,2.58680850478707,2015,1
7,178,2.28681217824399,2016,1
8,178,2.79425385618243,2016,0
9,178,3.39001972884285,2017,1
10,178,2.79278435474428,2017,0
1,179,2.09949277945214,2013,1
2,179,2.71837572120922,2013,1
3,179,0.45806889886202,2014,1
4,179,2.49148831812756,2014,0
5,179,3.45596621753903,2015,1
6,179,2.83074022546791,2015,0
7,179,3.68832772226123,2016,1
8,179,3.48598243397446,2016,1
9,179,3.64564674635559,2017,1
10,179,3.65604494502548,2017,1
1,180,1.26141923862573,2013,1
2,180,3.00415968001844,2013,1
3,180,4.63006733460683,2014,0
4,180,2.51951477295558,2014,1
5,180,3.45280244242056,2015,1
6,180,3.14339373097994,2015,0
7,180,3.55701222518802,2016,1
8,180,2.72796988282949,2016,1
9,180,2.351700703484,2017,0
10,180,3.07196084436565,2017,0
1,181,3.20781483070341,2013,1
2,181,2.81466771031614,2013,0
3,181,3.03144066502645,2014,1
4,181,3.41135193369078,2014,1
5,181,2.22381610953754,2015,1
6,181,4.13967765719806,2015,1
7,181,5.20076027074659,2016,0
8,181,4.47720532873484,2016,1
9,181,2.54558214929243,2017,1
10,181,1.17711273096755,2017,0
1,182,3.05419795710959,2013,1
2,182,3.88027322060407,2013,1
3,182,3.77810669793567,2014,1
4,182,1.77025322528826,2014,1
5,182,1.88685148925659,2015,1
6,182,3.13374463487764,2015,0
7,182,3.62608134537685,2016,1
8,182,3.87293166385546,2016,1
9,182,3.81639197893896,2017,1
10,182,2.03202450803351,2017,1
1,183,1.68739494380001,2013,1
2,183,0.987480222040715,2013,1
3,183,3.50493269772782,2014,1
4,183,3.82811156576943,2014,0
5,183,3.33585068882504,2015,1
6,183,1.94087555398869,2015,1
7,183,4.56771674994935,2016,1
8,183,2.62985337563661,2016,1
9,183,4.77903836149569,2017,1
10,183,3.55140200508058,2017,0
1,184,4.19031064508552,2013,0
2,184,3.33060222629441,2013,0
3,184,2.93534777190012,2014,0
4,184,1.98745193162679,2014,0
5,184,2.44148580980864,2015,1
6,184,2.95289216372357,2015,1
7,184,3.28207406798504,2016,1
8,184,2.9667807876689,2016,1
9,184,2.82202801090658,2017,1
10,184,3.18348551694206,2017,1
1,185,2.47562795740248,2013,1
2,185,2.46406254366049,2013,0
3,185,1.54429529834398,2014,1
4,185,3.84627147026801,2014,1
5,185,3.04693236800152,2015,1
6,185,2.91637576657265,2015,1
7,185,2.25908138522508,2016,1
8,185,2.75222613609759,2016,1
9,185,1.9132171442987,2017,1
10,185,1.95070264764725,2017,0
1,186,1.0810482282934,2013,0
2,186,3.98169877264844,2013,1
3,186,3.1259640821453,2014,1
4,186,1.88322362444557,2014,0
5,186,4.1637866037459,2015,1
6,186,3.62459168336912,2015,1
7,186,3.74238227458466,2016,1
8,186,2.77422943305718,2016,0
9,186,2.57712799341434,2017,1
10,186,2.90194709799351,2017,0
1,187,3.40469065623758,2013,1
2,187,3.79991460664112,2013,1
3,187,4.58946914995693,2014,1
4,187,2.49092959586273,2014,1
5,187,1.98443525184852,2015,1
6,187,3.10085866561043,2015,0
7,187,6.02210418529039,2016,0
8,187,2.5713841549163,2016,1
9,187,4.14568121778476,2017,0
10,187,2.75690179041491,2017,1
1,188,2.52145676223612,2013,1
2,188,2.28958287779244,2013,1
3,188,2.7887553722824,2014,1
4,188,4.64178447087543,2014,1
5,188,3.30184672056344,2015,0
6,188,3.48732912321528,2015,1
7,188,3.83873579243226,2016,1
8,188,5.071741512886,2016,0
9,188,3.77561884207953,2017,1
10,188,1.57288864704807,2017,1
1,189,1.96648866453385,2013,1
2,189,1.41054488640817,2013,1
3,189,0.151453230106213,2014,0
4,189,4.2907339277926,2014,1
5,189,2.50627612571759,2015,1
6,189,3.39497067770602,2015,1
7,189,4.18161785314391,2016,1
8,189,2.48816730541953,2016,1
9,189,2.86503235133778,2017,1
10,189,3.35025617952445,2017,1
1,190,3.22587922181762,2013,0
2,190,2.2256847504119,2013,1
3,190,3.73081561000659,2014,1
4,190,3.54563552824247,2014,1
5,190,2.71155070407851,2015,1
6,190,1.777619089141,2015,1
7,190,3.63333359556859,2016,1
8,190,4.427519655915,2016,1
9,190,4.38051749338936,2017,1
10,190,3.87263456679534,2017,0
1,191,2.51686493134773,2013,0
2,191,2.46865308050945,2013,1
3,191,2.4123152434141,2014,0
4,191,2.5883021310125,2014,0
5,191,3.70918562125338,2015,1
6,191,3.25639675353566,2015,1
7,191,1.1436394136952,2016,1
8,191,1.13941237018555,2016,0
9,191,2.97716590626565,2017,1
10,191,3.14993874728104,2017,1
1,192,0.692525657964708,2013,1
2,192,2.18355277418789,2013,1
3,192,3.02756115169668,2014,0
4,192,4.46178591517648,2014,1
5,192,0.987131271677717,2015,1
6,192,1.74455572201802,2015,1
7,192,1.91969315278178,2016,0
8,192,3.17539607864885,2016,1
9,192,3.33083922141425,2017,0
10,192,2.67931076869961,2017,1
1,193,1.38767131205001,2013,1
2,193,2.36944758313568,2013,1
3,193,2.43951401334412,2014,1
4,193,2.79741871558298,2014,0
5,193,4.62288518113168,2015,1
6,193,2.323229469562,2015,1
7,193,3.07626440513869,2016,1
8,193,2.29460165837309,2016,1
9,193,1.75977215095608,2017,1
10,193,3.6359478978686,2017,1
1,194,1.94937132034725,2013,1
2,194,5.73520918962219,2013,1
3,194,3.09256293782721,2014,1
4,194,3.06025357607868,2014,1
5,194,2.93345478898914,2015,1
6,194,4.84364554004006,2015,0
7,194,3.66392711040361,2016,1
8,194,2.74900935625203,2016,1
9,194,1.83381019338916,2017,0
10,194,1.96127223928256,2017,1
1,195,2.21501069466269,2013,1
2,195,4.21494843097831,2013,1
3,195,2.8110184242291,2014,1
4,195,2.24280137732017,2014,0
5,195,3.79205947788027,2015,0
6,195,4.34518001902217,2015,0
7,195,2.30546851592868,2016,0
8,195,2.55506745595763,2016,0
9,195,3.34528418672379,2017,0
10,195,2.99515556346403,2017,1
1,196,3.40636647148478,2013,1
2,196,4.71419852577143,2013,1
3,196,2.93961344587904,2014,1
4,196,2.71929773246576,2014,1
5,196,3.48541446089446,2015,1
6,196,2.95065547026004,2015,1
7,196,3.62776506153279,2016,1
8,196,2.77602884857974,2016,1
9,196,3.44352271440111,2017,1
10,196,1.43625929243211,2017,1
1,197,3.01390365830339,2013,1
2,197,2.48378401271632,2013,0
3,197,1.80945742448247,2014,1
4,197,2.58693079216297,2014,0
5,197,3.37199494542291,2015,1
6,197,3.09234296402046,2015,1
7,197,3.69348376252113,2016,1
8,197,3.94089924315355,2016,1
9,197,3.82846402972786,2017,0
10,197,2.67551082352465,2017,0
1,198,1.67184380194294,2013,1
2,198,2.71966503008764,2013,1
3,198,4.16965543651082,2014,0
4,198,2.87852363509193,2014,0
5,198,1.36270834895488,2015,0
6,198,3.49138322286978,2015,1
7,198,3.28181931069337,2016,0
8,198,2.59939664480782,2016,1
9,198,3.173361502856,2017,0
10,198,4.36938766954533,2017,1
1,199,4.29919609375684,2013,1
2,199,2.54370310645454,2013,1
3,199,3.01066486185806,2014,0
4,199,1.54591085506576,2014,1
5,199,2.27224667403126,2015,1
6,199,5.00824039746518,2015,1
7,199,4.49800968551095,2016,1
8,199,2.77074527471687,2016,1
9,199,2.30753485469723,2017,0
10,199,1.6333767028316,2017,1
1,200,5.1260518537637,2013,1
2,200,3.11462972483847,2013,1
3,200,2.40605109063288,2014,1
4,200,4.07806733795125,2014,1
5,200,1.90041416714109,2015,0
6,200,3.72656419760645,2015,1
7,200,4.4408703022386,2016,1
8,200,2.78982984037834,2016,1
9,200,4.45128094388337,2017,1
10,200,3.64155143140925,2017,1
1,201,2.32119238112004,2013,1
2,201,3.57431273634746,2013,1
3,201,2.29548547371107,2014,1
4,201,2.46601594277006,2014,1
5,201,3.77438460661766,2015,1
6,201,2.5243786046612,2015,1
7,201,2.97557262111315,2016,1
8,201,4.01900809628437,2016,1
9,201,1.79441960440144,2017,1
10,201,4.59529386747203,2017,0
1,202,5.041955459993,2013,0
2,202,3.61448125004331,2013,1
3,202,3.42193117413682,2014,1
4,202,2.50357833230677,2014,1
5,202,3.49096141282604,2015,1
6,202,2.49801783039649,2015,1
7,202,3.28816981825162,2016,1
8,202,2.31337399175887,2016,1
9,202,3.7884037860305,2017,0
10,202,3.69136884096369,2017,1
1,203,4.24299900805133,2013,1
2,203,4.98220971242917,2013,0
3,203,2.35355816538085,2014,1
4,203,3.96618929222735,2014,0
5,203,1.57273255290479,2015,1
6,203,2.54251624135198,2015,1
7,203,3.94546668460846,2016,1
8,203,2.26161084963094,2016,1
9,203,3.3456406998779,2017,0
10,203,2.09955530610473,2017,1
1,204,2.62964929588494,2013,1
2,204,2.95920307354994,2013,0
3,204,2.38768123359396,2014,0
4,204,1.05414791018363,2014,1
5,204,3.24309632952758,2015,1
6,204,3.47490009540453,2015,1
7,204,3.13671457406114,2016,1
8,204,2.51125227431169,2016,1
9,204,3.90020365726044,2017,1
10,204,4.07753566006142,2017,1
1,205,0.626329143950082,2013,1
2,205,4.12457483752911,2013,0
3,205,1.22045225284649,2014,1
4,205,2.65544963756457,2014,1
5,205,1.89082688624072,2015,1
6,205,2.36989421707691,2015,1
7,205,4.31688376872424,2016,1
8,205,3.53451338828407,2016,1
9,205,3.49389808574188,2017,1
10,205,0.922007568655187,2017,1
1,206,3.19632534274156,2013,1
2,206,3.6288031538739,2013,0
3,206,3.86094714339362,2014,1
4,206,2.02675264952477,2014,1
5,206,3.93754305203066,2015,0
6,206,1.60479422170473,2015,0
7,206,4.73874301887633,2016,1
8,206,2.20136570975646,2016,1
9,206,3.76502438676935,2017,1
10,206,3.31791134513544,2017,1
1,207,1.93639948238711,2013,1
2,207,4.1442586560686,2013,1
3,207,3.03337684262739,2014,0
4,207,3.81840777484785,2014,0
5,207,3.21819208582221,2015,1
6,207,3.86849725240991,2015,1
7,207,3.02168052089808,2016,0
8,207,4.11522864969301,2016,0
9,207,2.64781913508887,2017,0
10,207,3.5272883182488,2017,1
1,208,3.37857152224394,2013,1
2,208,3.84385977709838,2013,1
3,208,2.37895750504313,2014,0
4,208,3.17769149786787,2014,0
5,208,2.41983492086815,2015,0
6,208,3.90863782573344,2015,1
7,208,2.36331362052492,2016,1
8,208,4.73223869637675,2016,0
9,208,3.79037160203912,2017,0
10,208,2.98629202114616,2017,1
1,209,4.20619647520583,2013,1
2,209,2.91540905986175,2013,0
3,209,3.56326228163603,2014,1
4,209,3.5281944000151,2014,0
5,209,3.42303843241033,2015,1
6,209,2.40323577029089,2015,1
7,209,1.7491557223988,2016,1
8,209,1.31839929022617,2016,1
9,209,2.54370364099873,2017,1
10,209,3.68279319220247,2017,1
1,210,2.76096251649718,2013,1
2,210,1.79664906653206,2013,0
3,210,5.15647760195008,2014,1
4,210,3.70200942304861,2014,1
5,210,4.94661810026563,2015,1
6,210,4.21303635372129,2015,1
7,210,2.38862088163549,2016,0
8,210,2.58807879675321,2016,0
9,210,1.55931902173029,2017,0
10,210,3.74047345310968,2017,0
1,211,4.62365925222734,2013,1
2,211,2.0795151219274,2013,1
3,211,1.79780235318082,2014,0
4,211,3.88267806836448,2014,0
5,211,1.48352096439927,2015,1
6,211,4.92161155776854,2015,0
7,211,3.57213577780625,2016,1
8,211,1.28510494616144,2016,1
9,211,3.35491889573242,2017,1
10,211,3.10518186581099,2017,1
1,212,0.531586466815328,2013,1
2,212,2.95814196967605,2013,1
3,212,2.41273923213296,2014,0
4,212,2.11270300724275,2014,1
5,212,3.23871681975068,2015,1
6,212,3.85089030229381,2015,0
7,212,4.72700883321405,2016,1
8,212,0.367492353904589,2016,1
9,212,3.74361132780996,2017,1
10,212,2.04764888866471,2017,1
1,213,4.15633016538051,2013,1
2,213,3.34586167415784,2013,1
3,213,4.44495717206043,2014,1
4,213,1.51723869424334,2014,1
5,213,3.49463129762884,2015,1
6,213,3.29515933803463,2015,1
7,213,4.04786224591943,2016,0
8,213,2.768831491365,2016,0
9,213,4.14401684592874,2017,1
10,213,2.55503912452412,2017,0
1,214,2.57076259610689,2013,1
2,214,3.02537930145578,2013,1
3,214,1.93074782761771,2014,0
4,214,2.54342835916571,2014,1
5,214,4.11000382848242,2015,0
6,214,4.65182870430573,2015,1
7,214,4.11425467962836,2016,1
8,214,2.57513482481142,2016,1
9,214,3.31847988553962,2017,1
10,214,3.09848964894474,2017,0
1,215,1.7409725270642,2013,1
2,215,3.25740821114071,2013,1
3,215,2.17570667232819,2014,1
4,215,1.93937578105286,2014,0
5,215,3.72550546136591,2015,0
6,215,2.29206811289366,2015,1
7,215,2.85595124949038,2016,0
8,215,2.02628442311857,2016,1
9,215,3.05594442585314,2017,1
10,215,3.49234655315049,2017,0
1,216,3.50254525466691,2013,1
2,216,1.92474202277061,2013,1
3,216,4.25804225002658,2014,1
4,216,4.49297171304439,2014,1
5,216,3.37291042641075,2015,1
6,216,3.15747954788435,2015,1
7,216,3.07734290332108,2016,1
8,216,3.25754594593975,2016,1
9,216,3.37642358872264,2017,1
10,216,3.13682361894817,2017,1
1,217,3.65382317091473,2013,1
2,217,2.66423145762247,2013,1
3,217,4.12934492850217,2014,1
4,217,2.96231718822938,2014,1
5,217,1.24430598346384,2015,1
6,217,2.9002796306166,2015,1
7,217,3.44702045265387,2016,1
8,217,4.2300316728337,2016,0
9,217,3.06021043261511,2017,1
10,217,1.059930798329,2017,0
1,218,3.00483176592536,2013,1
2,218,1.80078807803253,2013,0
3,218,2.02389429635025,2014,1
4,218,1.97437294876503,2014,1
5,218,2.20077307548744,2015,1
6,218,4.13712909055669,2015,0
7,218,2.16847110045616,2016,1
8,218,2.56093722604703,2016,1
9,218,3.18417346140025,2017,0
10,218,3.89037962557919,2017,0
1,219,2.33329498992502,2013,0
2,219,2.17377613613,2013,1
3,219,2.48138427778616,2014,1
4,219,1.82828130076662,2014,1
5,219,3.92003334946981,2015,1
6,219,0.818041865901055,2015,0
7,219,2.4723079226451,2016,1
8,219,1.55885997790612,2016,1
9,219,1.04321521581022,2017,1
10,219,3.02865819707926,2017,0
1,220,4.53823566132278,2013,0
2,220,4.63464035479982,2013,1
3,220,2.43722379164724,2014,1
4,220,2.30304429148176,2014,1
5,220,2.46177369652841,2015,1
6,220,3.71011023178385,2015,1
7,220,0.438303037019979,2016,1
8,220,3.24770047442229,2016,1
9,220,2.59445961899245,2017,0
10,220,2.2560615031489,2017,1
1,221,0.993879968679876,2013,0
2,221,2.79417358221705,2013,1
3,221,1.35094322754413,2014,0
4,221,2.98469212680766,2014,0
5,221,2.10509832248658,2015,1
6,221,3.04631972418357,2015,1
7,221,3.46100407938378,2016,0
8,221,2.49626123280206,2016,1
9,221,1.977601543784,2017,1
10,221,2.38825777096969,2017,1
1,222,2.33260649678551,2013,1
2,222,1.50672417094453,2013,1
3,222,2.2193817860938,2014,0
4,222,2.80659486514285,2014,1
5,222,2.7791666902006,2015,1
6,222,3.32954173988729,2015,1
7,222,4.29187572312354,2016,0
8,222,3.33367103166387,2016,1
9,222,4.47578697474206,2017,1
10,222,2.35207403527969,2017,1
1,223,4.35066841000033,2013,1
2,223,3.59340890781761,2013,1
3,223,1.80829111476597,2014,0
4,223,3.40217101248522,2014,1
5,223,1.76230715943052,2015,1
6,223,3.94723067569171,2015,1
7,223,2.46025385497242,2016,1
8,223,2.76388981296338,2016,0
9,223,2.32046351105677,2017,1
10,223,2.1478217076357,2017,1
1,224,4.70213970919678,2013,1
2,224,3.99180452290277,2013,1
3,224,3.67521307702745,2014,0
4,224,3.07361995900394,2014,1
5,224,3.73633381455181,2015,1
6,224,3.66171277691595,2015,0
7,224,4.60352059838129,2016,1
8,224,3.85003977821244,2016,1
9,224,2.79381099354249,2017,1
10,224,2.7851070567401,2017,1
1,225,2.53192743566387,2013,1
2,225,2.63626143918417,2013,1
3,225,2.76331606050447,2014,0
4,225,4.22288074959827,2014,0
5,225,0.67164036730191,2015,1
6,225,2.29815417158966,2015,1
7,225,2.86711928063334,2016,1
8,225,1.7167415962468,2016,1
9,225,4.61910061010553,2017,1
10,225,2.76605169898814,2017,1
1,226,1.88308186878641,2013,0
2,226,2.10838621318932,2013,0
3,226,3.87239516251344,2014,1
4,226,4.86900934050409,2014,0
5,226,2.87573149618776,2015,1
6,226,3.10702880737631,2015,0
7,226,2.0514649399449,2016,1
8,226,4.31664471072918,2016,1
9,226,3.72265692634597,2017,0
10,226,0.670746537142469,2017,1
1,227,2.35476745418247,2013,1
2,227,2.76588250565847,2013,1
3,227,1.89183932661947,2014,1
4,227,2.72677582439784,2014,1
5,227,1.86655884573581,2015,0
6,227,3.35930795373057,2015,1
7,227,3.33564476386514,2016,1
8,227,3.81098435313938,2016,0
9,227,3.41645613593357,2017,1
10,227,4.59411403885386,2017,0
1,228,2.6138621227119,2013,1
2,228,0.84669663256357,2013,1
3,228,3.02565921307989,2014,1
4,228,3.6498488450255,2014,1
5,228,2.5987644004872,2015,0
6,228,4.40087647763291,2015,1
7,228,4.09476867868607,2016,0
8,228,3.53749329892122,2016,1
9,228,3.06977475777461,2017,1
10,228,2.44849936680621,2017,0
1,229,2.82305663221806,2013,1
2,229,3.46917784766992,2013,1
3,229,3.96779678824769,2014,1
4,229,2.70388534318567,2014,1
5,229,2.27174674157636,2015,1
6,229,5.4756058618661,2015,1
7,229,3.5185571703497,2016,1
8,229,2.09639679466255,2016,1
9,229,3.93097905634325,2017,1
10,229,3.06168649789785,2017,1
1,230,3.82678924852163,2013,1
2,230,3.05179695256083,2013,1
3,230,2.94157094875479,2014,1
4,230,3.09061162071226,2014,1
5,230,3.41278079705255,2015,0
6,230,2.38991426845607,2015,0
7,230,2.34463676972686,2016,0
8,230,2.81522079386064,2016,1
9,230,3.17130143163709,2017,0
10,230,2.6826235447306,2017,0
1,231,3.3169845624579,2013,1
2,231,1.898264587398,2013,1
3,231,1.56904154713262,2014,1
4,231,4.89201063250808,2014,1
5,231,3.39787711306031,2015,1
6,231,2.60297186660542,2015,0
7,231,2.72004215150964,2016,1
8,231,3.78511853104356,2016,1
9,231,2.78967918577064,2017,1
10,231,3.19211496387668,2017,1
1,232,2.73527437390155,2013,1
2,232,2.49860894206324,2013,1
3,232,3.60218981352026,2014,1
4,232,3.14149455835015,2014,0
5,232,4.30181266697034,2015,1
6,232,1.87460314232526,2015,1
7,232,2.8646925939506,2016,0
8,232,2.79101105118021,2016,1
9,232,1.92513766608633,2017,1
10,232,3.99785872625827,2017,1
1,233,2.89260025092586,2013,1
2,233,1.61444200956853,2013,0
3,233,2.40785937260578,2014,1
4,233,1.89466643935391,2014,1
5,233,4.03908851261442,2015,1
6,233,5.54290445686211,2015,1
7,233,2.32628418086359,2016,1
8,233,2.9077699918982,2016,1
9,233,3.27973503429066,2017,1
10,233,5.70895941900681,2017,1
1,234,0.670996536324262,2013,1
2,234,2.48604426430368,2013,1
3,234,1.79720524277226,2014,1
4,234,2.77237519376309,2014,0
5,234,2.72410078241399,2015,0
6,234,2.27019119397507,2015,0
7,234,4.83415571752355,2016,1
8,234,3.25706533706498,2016,1
9,234,5.39358537418796,2017,1
10,234,3.82361662621835,2017,1
1,235,1.73468784974396,2013,1
2,235,2.24650878493182,2013,1
3,235,3.27303841916295,2014,1
4,235,2.42210105891496,2014,1
5,235,3.35428968907761,2015,1
6,235,3.73257264195822,2015,0
7,235,3.42112227665107,2016,1
8,235,2.86538716582915,2016,1
9,235,2.35646106613742,2017,1
10,235,1.71067931083584,2017,1
1,236,3.34089489859831,2013,0
2,236,3.9223356740929,2013,1
3,236,2.92033059025482,2014,1
4,236,3.75361765272448,2014,0
5,236,5.227529683524,2015,1
6,236,4.93382128195771,2015,0
7,236,2.50509452322386,2016,1
8,236,3.54671184139507,2016,0
9,236,2.29778936225387,2017,1
10,236,3.68981342390161,2017,1
1,237,2.94163685992325,2013,0
2,237,3.27758757806665,2013,1
3,237,2.1409853855908,2014,1
4,237,4.20537791583264,2014,1
5,237,2.91582003352313,2015,1
6,237,2.55408004204494,2015,1
7,237,2.92337862738481,2016,0
8,237,3.07639837999587,2016,0
9,237,4.63686401169385,2017,1
10,237,1.88927601166625,2017,1
1,238,5.45899120349098,2013,1
2,238,2.22668761353699,2013,1
3,238,3.17464337496006,2014,1
4,238,0.941858635250747,2014,1
5,238,2.34553946967028,2015,1
6,238,3.73177336412873,2015,1
7,238,3.50523305857902,2016,1
8,238,3.41057222175255,2016,1
9,238,2.53323469646731,2017,0
10,238,1.15642753394217,2017,1
1,239,1.92717537294058,2013,1
2,239,2.77017123467596,2013,1
3,239,3.6216371749907,2014,1
4,239,3.8374454813897,2014,1
5,239,2.69711195084609,2015,1
6,239,2.84844746558761,2015,1
7,239,2.83714847747626,2016,1
8,239,3.05784553295573,2016,1
9,239,4.53714488558615,2017,1
10,239,2.27328747190961,2017,0
1,240,2.79523728044765,2013,1
2,240,3.078726292443,2013,1
3,240,1.66173410681494,2014,1
4,240,2.07897076479705,2014,1
5,240,3.20026194860911,2015,0
6,240,3.42706912773909,2015,1
7,240,4.14009020938031,2016,0
8,240,2.53429404356149,2016,0
9,240,4.45390062123435,2017,1
10,240,2.13544378268046,2017,1
1,241,1.40371692049774,2013,1
2,241,1.05398655444801,2013,1
3,241,4.10405027494058,2014,0
4,241,3.30487211130546,2014,1
5,241,2.86957811005147,2015,1
6,241,2.70638661298811,2015,1
7,241,4.58625545540677,2016,1
8,241,4.20114550405925,2016,0
9,241,1.99626028880075,2017,1
10,241,1.60898301718377,2017,1
1,242,4.08529588092986,2013,1
2,242,3.56061180601734,2013,1
3,242,2.48901901491029,2014,0
4,242,3.3964519655711,2014,0
5,242,0.976768896088639,2015,1
6,242,2.33485852706655,2015,1
7,242,3.4350072055261,2016,0
8,242,2.92708836097604,2016,0
9,242,1.71811235588466,2017,1
10,242,4.01526613067697,2017,0
1,243,4.16305933920202,2013,1
2,243,2.059960161543,2013,1
3,243,2.81453337087698,2014,1
4,243,3.73061393946025,2014,0
5,243,3.86372484271866,2015,1
6,243,2.47125238536514,2015,1
7,243,2.1214601604319,2016,1
8,243,3.34507540684539,2016,1
9,243,1.08398178197033,2017,1
10,243,2.04992241065164,2017,1
1,244,3.77358712705744,2013,1
2,244,1.2962015944857,2013,1
3,244,1.79922287321736,2014,0
4,244,2.75921493638563,2014,0
5,244,2.69792649886279,2015,1
6,244,1.24595524231272,2015,1
7,244,3.50937884189092,2016,1
8,244,1.97854366291624,2016,1
9,244,2.84194106259678,2017,1
10,244,2.80342779299905,2017,0
1,245,3.69662874083119,2013,1
2,245,2.93401854028639,2013,1
3,245,2.86565201445174,2014,1
4,245,4.65474084400222,2014,1
5,245,3.37189488202031,2015,1
6,245,3.6235404626101,2015,1
7,245,3.4748986268307,2016,0
8,245,3.57163462664524,2016,1
9,245,4.33573646703799,2017,1
10,245,2.94289583903341,2017,1
1,246,3.24284394642243,2013,1
2,246,4.96963413281427,2013,1
3,246,2.46996168657052,2014,1
4,246,4.29100897953624,2014,1
5,246,2.39292180392768,2015,1
6,246,4.71013967532023,2015,1
7,246,2.33375262023935,2016,1
8,246,2.18562772328474,2016,1
9,246,4.03640262444953,2017,1
10,246,3.96493153261291,2017,0
1,247,3.55171083746008,2013,1
2,247,3.27318852934028,2013,0
3,247,3.2418598033419,2014,1
4,247,5.05476070604651,2014,1
5,247,1.56746550478191,2015,1
6,247,2.01366368294673,2015,1
7,247,1.72085987709391,2016,1
