id,Weight,Body_Length,Tail_Length,Sex,Year,Age,Xpos,Ypos,Mother,inbreeding,temperature,humidity,Birds_seen
CN08-031,26,105,48,Male,2008,J,395,105,CN07-124,0,12.6,68.6246284067266,3
CN08-031,30,105,53,Male,2008,J,385,115,CN07-124,0,16.9,10.4111149437487,2
CN08-031,23,92,43,Male,2008,J,375,145,CN07-124,0,11.8,23.1275766513704,3
CN08-031,23,99,48,Male,2008,J,375,115,CN07-124,0,15.6,20.5884839863317,3
CN08-032,50,121,62,Female,2010,A,285,35,CN07-043,0,11.5,81.7363130840637,6
CN08-032,45,119,61,Female,2008,A,265,25,CN07-043,0,15,46.5998870797389,1
CN08-032,41,122,57,Female,2008,A,275,45,CN07-043,0,14.7,50.7818491273746,3
CN08-032,45,122,58,Female,2009,A,275,45,CN07-043,0,12.5,88.2642143215837,3
CN08-032,46,118,56,Female,2009,A,285,35,CN07-043,0,18.4,72.4760484823205,2
CN08-032,45,122,59,Female,2009,A,275,25,CN07-043,0,12.9,25.1112925303815,6
CN08-032,46,124,60,Female,2009,A,285,35,CN07-043,0,14.5,42.7289198749363,3
CN08-032,47,122,60,Female,2009,A,285,35,CN07-043,0,16.9,60.1214130493107,6
CN08-032,50,120,60,Female,2009,A,285,35,CN07-043,0,14.7,72.779486189976,1
CN08-033,22,85,47,Male,2008,J,225,65,CN07-108,0,11.9,43.4735646957727,6
CN08-034,24,104,49,Female,2008,J,255,115,CN07-108,0,7.1,32.4240627776339,3
CN08-034,28,103,47,Female,2008,J,275,65,CN07-108,0,17.5,15.20575485874,1
CN08-034,25,100,45,Female,2008,J,265,125,CN07-108,0,4.6,14.5805293594126,1
CN08-034,18,87,42,Female,2008,J,245,75,CN07-108,0,8.1,17.0074696586706,7
CN08-035,20,89,47,Male,2008,J,275,75,CN07-187,0,12.7,4.35948335697831,3
CN08-035,22,94,49,Male,2008,J,295,135,CN07-187,0,12.7,10.7404138354149,4
CN08-035,22,92,51,Male,2008,J,305,155,CN07-187,0,5.9,8.83058371465509,3
CN08-036,39,120,56,Female,2009,A,205,65,CN08-009,0.125,10.4,80.975232899613,0
CN08-036,44,109,54,Female,2009,A,245,75,CN08-009,0.125,7.9,76.8934436843569,4
CN08-036,39,120,58,Female,2009,A,225,75,CN08-009,0.125,8.7,58.7806398855677,2
CN08-036,21,92,46,Female,2008,J,205,75,CN08-009,0.125,12.2,40.0166316445537,3
CN08-036,43,118,56,Female,2009,A,225,65,CN08-009,0.125,11.1,52.0335077666693,1
CN08-037,46,117,59,Male,2008,A,155,55,CN07-047,0,15.9,70.8504846456277,2
CN08-037,43,121,60,Male,2008,A,185,85,CN07-047,0,8.9,51.1295049887172,2
CN08-037,42,121,62,Male,2008,A,205,85,CN07-047,0,9.9,69.9418116749563,5
CN08-037,43,120,64,Male,2008,A,145,75,CN07-047,0,13.2,70.3752340309863,4
CN08-037,48,122,62,Male,2008,A,195,65,CN07-047,0,5.6,64.2073785102588,3
CN08-038,20,93,42,Male,2008,J,205,65,CN06-157,0,12.3,49.9627818130674,1
CN08-038,27,101,50,Male,2008,J,205,45,CN06-157,0,12,18.1331799727144,10
CN08-039,20,92,42,Male,2008,J,175,55,CN07-086,0,9.2,16.4873293445536,6
CN08-039,33,108,52,Male,2008,J,195,65,CN07-086,0,10.8,52.86795366093,2
CN08-041,20,94,43,Male,2008,J,155,65,CN08-004,0,6.4,20.6991503922467,1
CN08-041,29,107,55,Male,2008,J,145,65,CN08-004,0,9.9,40.2891656843439,2
CN08-041,30,105,47,Male,2008,J,145,55,CN08-004,0,11.4,22.5964907789214,4
CN08-041,26,101,50,Male,2008,J,145,85,CN08-004,0,11.1,25.5725078836307,5
CN08-043,18,85,42,Male,2008,J,25,75,CN07-004,0,10.1,15.2303225924768,3
CN08-044,15,83,37,Male,2008,J,45,95,CN07-004,0,4.4,33.909123896638,1
CN08-044,24,101,48,Male,2008,J,65,105,CN07-004,0,13.5,44.9720156379583,5
CN08-044,27,103,51,Male,2008,J,65,95,CN07-004,0,8.1,50.2616275490537,2
CN08-045,15,90,42,Female,2008,J,65,105,CN07-165,0,12,7.84161602168058,3
CN08-046,22,96,43,Male,2008,J,185,85,CN07-026,0.078125,13.2,30.0657165695334,3
CN08-046,26,107,56,Male,2008,J,165,65,CN07-026,0.078125,14.6,9.15942317295269,0
CN08-047,21,93,49,Male,2008,J,195,115,CN08-009,0.125,12.6,10.1117351500817,6
CN08-047,30,104,49,Male,2008,J,195,115,CN08-009,0.125,10.7,22.2959680584912,2
CN08-047,30,108,56,Male,2008,J,305,85,CN08-009,0.125,9,81.5591882805949,3
CN08-048,25,96,49,Female,2008,J,145,125,CN07-158,0,17.2,20.4731335280174,4
CN08-049,25,106,52,Male,2008,J,55,125,CN07-165,0,13.2,34.5018047882428,3
CN08-049,28,104,52,Male,2008,J,45,145,CN07-165,0,8.4,33.2696056661824,2
CN08-049,19,88,46,Male,2008,J,75,135,CN07-165,0,5.5,6.13319037919633,6
CN08-050,48,121,55,Male,2009,A,295,85,0,0,14.8,95.3050646085293,3
CN08-050,49,123,56,Male,2009,A,255,65,0,0,14.1,91.1053046552722,4
CN08-050,47,124,59,Male,2009,A,265,35,0,0,17.3,89.9909361472657,4
CN08-050,50,126,56,Male,2009,A,205,55,0,0,17.4,91.3210602178227,3
CN08-050,47,121,60,Male,2009,A,305,65,0,0,22,88.930628890793,3
CN08-050,50,123,61,Male,2009,A,215,85,0,0,7.9,92.9155402915217,0
CN08-050,50,121,62,Male,2009,A,305,145,0,0,8.1,46.9861637704113,4
CN08-050,51,124,56,Male,2009,A,225,55,0,0,7,90.3959119922347,5
CN08-050,39,121,58,Male,2008,A,325,135,0,0,10.6,38.1391673204122,5
CN08-050,43,119,62,Male,2008,A,305,75,0,0,16.1,77.7630734225894,4
CN08-050,50,122,61,Male,2009,A,225,55,0,0,14.6,79.4825292459933,2
CN08-050,46,116,56,Male,2008,A,305,75,0,0,16.9,76.3625132810694,2
CN08-050,52,118,59,Male,2009,A,305,75,0,0,7.5,93.3403867437725,4
CN08-050,43,120,55,Male,2008,A,325,85,0,0,13,63.5813417641462,4
CN08-050,43,120,58,Male,2008,A,345,85,0,0,14.9,51.1987847615748,4
CN08-050,44,121,56,Male,2008,A,325,115,0,0,13.6,73.007465790763,2
CN08-050,53,122,61,Male,2009,A,275,55,0,0,17.9,92.3845329893448,2
CN08-050,46,109,53,Male,2008,A,345,115,0,0,9.6,71.0149232274768,5
CN08-051,25,104,54,Male,2008,J,295,85,0,0,15.5,38.6749163674833,4
CN08-051,22,101,52,Male,2008,J,255,135,0,0,13.6,65.351608474485,9
CN08-052,15,79,40,Male,2008,J,335,95,CN07-178,0,14.6,12.0746575093339,7
CN08-053,40,102,57,Female,2009,A,365,95,CN07-178,0,6.7,52.690877910276,5
CN08-053,36,109,53,Female,2009,A,335,95,CN07-178,0,16.3,49.8819075192903,2
CN08-053,40,116,61,Female,2009,A,345,115,CN07-178,0,15.9,54.2199561168345,2
CN08-053,42,110,57,Female,2009,A,335,95,CN07-178,0,13.5,88.6790483029488,1
CN08-053,43,118,55,Female,2009,A,345,125,CN07-178,0,11.6,92.8437585324486,2
CN08-053,32,102,50,Female,2008,J,355,105,CN07-178,0,19.3,50.2922956324331,2
CN08-053,17,83,41,Female,2008,J,345,105,CN07-178,0,12.2,23.5949415608629,4
CN08-053,50,111,58,Female,2009,A,355,125,CN07-178,0,14.6,36.3094142159338,2
CN08-053,29,99,51,Female,2008,J,345,115,CN07-178,0,10.8,37.8751511242752,5
CN08-054,26,93,52,Male,2008,J,415,125,CN07-125,0,12.3,7.01897982610494,2
CN08-055,16,84,45,Male,2008,J,445,95,CN08-026,0,2.7,1.51178377114123,3
CN08-056,12,79,35,Female,2008,J,445,135,CN08-012,0,9.1,6.19593431139015,3
CN08-058,16,88,39,Male,2008,J,365,145,CN07-124,0,17.7,40.0480908943708,3
CN08-058,26,102,51,Male,2008,J,365,145,CN07-124,0,11.8,57.1379290287921,3
CN08-058,23,104,51,Male,2008,J,365,135,CN07-124,0,7.8,30.4872690644819,1
CN08-058,25,94,49,Male,2008,J,355,135,CN07-124,0,6.8,14.5223479350455,5
CN08-058,20,83,42,Male,2008,J,355,135,CN07-124,0,14.4,37.845987947198,1
CN08-058,22,101,48,Male,2008,J,365,155,CN07-124,0,8.9,16.2247772814831,7
CN08-059,35,112,59,Male,2009,A,185,55,CN07-187,0,23.3,68.6836406299133,4
CN08-059,38,116,58,Male,2009,A,235,55,CN07-187,0,17.9,68.8462956499708,1
CN08-059,44,119,53,Male,2010,A,155,25,CN07-187,0,13.5,62.2980918189363,5
CN08-059,41,115,43,Male,2010,A,145,105,CN07-187,0,8.5,85.3373905263022,1
CN08-059,39,109,53,Male,2010,A,155,25,CN07-187,0,14.2,46.8661176124218,1
CN08-059,42,109,53,Male,2010,A,165,25,CN07-187,0,15.6,68.7955972648282,5
CN08-059,20,91,47,Male,2008,J,315,175,CN07-187,0,12.6,38.5361931404867,3
CN08-059,36,112,59,Male,2009,A,195,45,CN07-187,0,9.8,64.7647366121996,1
CN08-059,44,111,58,Male,2009,A,195,115,CN07-187,0,19.4,72.4520194715298,1
CN08-059,40,115,55,Male,2009,A,145,75,CN07-187,0,14.6,65.3954912892234,6
CN08-059,37,115,61,Male,2009,A,235,65,CN07-187,0,11.4,43.9316029910047,1
CN08-059,26,101,52,Male,2008,J,265,65,CN07-187,0,13.4,42.8020971186203,0
CN08-059,25,96,48,Male,2008,J,295,95,CN07-187,0,15.6,25.3730654174143,2
CN08-059,41,111,60,Male,2009,A,285,75,CN07-187,0,17.3,51.1947857669507,2
CN08-060,25,97,56,Male,2008,J,325,175,CN07-187,0,5.5,13.6646607805281,1
CN08-060,23,89,51,Male,2008,J,325,185,CN07-187,0,7.2,35.1201559794185,4
CN08-060,27,104,57,Male,2008,J,275,135,CN07-187,0,14.8,32.3213729808983,2
CN08-061,32,103,53,Male,2008,J,375,185,CN07-131,0.125,15.4,75.0967508536283,3
CN08-061,17,89,43,Male,2008,J,375,175,CN07-131,0.125,9.5,13.4450353964009,4
CN08-061,29,106,54,Male,2008,J,385,185,CN07-131,0.125,14.4,20.8215963387788,4
CN08-062,20,90,42,Male,2008,J,405,175,CN07-131,0.125,6.2,26.3777289217362,5
CN08-062,32,109,50,Male,2008,J,405,185,CN07-131,0.125,11.2,24.3298123647822,3
CN08-062,33,105,52,Male,2008,J,385,185,CN07-131,0.125,17.1,35.8309679138367,1
CN08-063,20,92,43,Male,2008,J,365,195,CN07-036,0,13.5,8.89832763975417,1
CN08-063,30,106,48,Male,2008,J,435,135,CN07-036,0,16,20.1449650997761,5
CN08-063,28,104,49,Male,2008,J,395,175,CN07-036,0,9.1,46.4435657373813,3
CN08-063,27,106,53,Male,2008,J,385,175,CN07-036,0,13.6,24.1653993059683,2
CN08-064,35,114,51,Female,2009,A,425,185,CN07-123,0,6.9,56.5785969948308,5
CN08-064,41,111,51,Female,2009,A,425,175,CN07-123,0,13.1,63.8412062860968,2
CN08-064,28,97,44,Female,2008,J,425,175,CN07-123,0,8.9,33.5404006835905,4
CN08-064,18,84,43,Female,2008,J,415,165,CN07-123,0,6,3.28453697054459,4
CN08-064,37,111,51,Female,2009,A,425,165,CN07-123,0,9.4,77.0622915948488,2
CN08-064,33,109,52,Female,2009,A,425,165,CN07-123,0,20.9,19.1142998934051,6
CN08-065,15,81,45,Female,2008,J,375,165,CN07-124,0,11,1.27581826396333,3
CN08-066,15,82,44,Female,2008,J,385,155,CN07-124,0,11,6.74523511979696,2
CN08-067,30,109,53,Female,2008,J,265,95,0,0,10.9,77.7693211247665,5
CN08-067,29,104,49,Female,2008,J,255,135,0,0,10.2,26.8354643774905,3
CN08-067,21,95,49,Female,2008,J,275,85,0,0,9.9,15.8008333548396,3
CN08-068,43,111,57,Male,2008,A,225,15,0,0,13.2,51.9844254364659,3
CN08-069,32,109,53,Male,2008,J,45,115,CN08-005,0,12.4,52.8516248638902,5
CN08-069,28,88,50,Male,2008,J,35,105,CN08-005,0,15.8,16.1499851084549,0
CN08-069,29,103,52,Male,2008,J,35,105,CN08-005,0,15.7,21.62561192994,6
CN08-071,39,110,58,Female,2009,A,75,125,CN07-165,0,14.8,80.5364876524797,3
CN08-071,46,115,59,Female,2009,A,45,155,CN07-165,0,12.5,27.3108498888441,3
CN08-071,34,110,54,Female,2009,A,65,105,CN07-165,0,13.9,62.2444955068438,1
CN08-071,34,111,57,Female,2009,A,65,125,CN07-165,0,17.5,35.6922599530066,2
CN08-071,26,89,46,Female,2008,J,85,105,CN07-165,0,12.6,26.0908829560567,0
CN08-071,24,99,50,Female,2008,J,75,115,CN07-165,0,13.2,55.2760100407018,4
CN08-073,44,117,57,Female,2009,A,145,105,CN08-099,0,8.8,75.0188030439848,3
CN08-073,49,114,54,Female,2009,A,135,75,CN08-099,0,14.5,85.6321296122931,2
CN08-073,43,112,56,Female,2009,A,135,105,CN08-099,0,7,21.4680759112061,2
CN08-073,39,116,57,Female,2009,A,125,65,CN08-099,0,12.7,22.7004594758401,3
CN08-073,41,108,52,Female,2009,A,125,115,CN08-099,0,11.5,63.6042053774441,3
CN08-073,43,116,56,Female,2009,A,145,65,CN08-099,0,16.4,68.1653355391716,5
CN08-073,52,117,60,Female,2009,A,145,95,CN08-099,0,14.7,65.6600046288895,1
CN08-073,54,111,59,Female,2009,A,135,75,CN08-099,0,10.9,55.611845040664,6
CN08-073,30,101,52,Female,2008,J,125,115,CN08-099,0,16.8,18.6549155238006,4
CN08-073,41,117,61,Female,2009,A,135,75,CN08-099,0,14.2,92.453474763033,2
CN08-073,32,109,52,Female,2008,J,135,115,CN08-099,0,13.2,45.7223955110702,0
CN08-073,30,105,53,Female,2008,J,135,75,CN08-099,0,17.7,62.2560286625244,1
CN08-073,43,112,58,Female,2009,A,125,95,CN08-099,0,14.2,37.2910499996268,4
CN08-075,24,93,45,Male,2008,J,205,105,CN07-160,0,17.6,8.10661539228133,4
CN08-075,44,117,56,Male,2009,A,125,115,CN07-160,0,12.4,51.9937523173367,7
CN08-076,41,113,58,Female,2009,A,205,125,CN07-160,0.140625,15.5,66.1870423229109,2
CN08-076,40,115,59,Female,2009,A,205,115,CN07-160,0.140625,16.6,40.2439053549079,3
CN08-076,38,116,55,Female,2009,A,205,125,CN07-160,0.140625,10.3,62.5755807221809,2
CN08-076,27,109,53,Female,2008,J,205,115,CN07-160,0.140625,11.8,38.6807231151469,3
CN08-076,23,94,51,Female,2008,J,215,105,CN07-160,0.140625,7.1,19.1494957262603,4
CN08-076,40,115,58,Female,2009,A,215,125,CN07-160,0.140625,12.6,90.8289783345009,2
CN08-077,26,97,52,Female,2008,J,195,85,CN08-009,0.125,10.1,17.0283450358245,2
CN08-077,28,103,52,Female,2008,J,205,95,CN08-009,0.125,11.8,26.4629379237452,3
CN08-077,41,117,58,Female,2009,A,225,75,CN08-009,0.125,10.6,67.0286740030801,3
CN08-077,39,117,59,Female,2009,A,215,85,CN08-009,0.125,11.5,17.2066010945419,4
CN08-077,47,118,60,Female,2009,A,215,75,CN08-009,0.125,10.9,82.3371849448346,0
CN08-077,39,116,50,Female,2009,A,215,75,CN08-009,0.125,10.5,43.0424151864113,2
CN08-078,33,111,54,Male,2008,J,335,115,CN07-114,0,11.3,84.5926204459669,2
CN08-078,42,121,59,Male,2009,A,365,165,CN07-114,0,18.5,83.5034415820856,3
CN08-078,44,117,60,Male,2009,A,265,115,CN07-114,0,9.2,39.6141147400698,2
CN08-078,33,102,52,Male,2008,J,335,105,CN07-114,0,9.8,39.7720381478653,0
CN08-078,32,105,50,Male,2008,J,345,95,CN07-114,0,14.2,43.2833423689022,1
CN08-078,27,96,47,Male,2008,J,315,95,CN07-114,0,9.4,29.2067199132262,1
CN08-078,46,118,59,Male,2009,A,295,115,CN07-114,0,8.7,79.8457271537147,5
CN08-079,44,116,61,Male,2009,A,325,85,CN07-178,0,14.8,87.8153433128101,1
CN08-079,48,127,69,Male,2010,A,385,125,CN07-178,0,12.2,53.3343013288808,4
CN08-079,47,127,64,Male,2010,A,385,95,CN07-178,0,7,82.9398016829162,0
CN08-079,44,118,61,Male,2009,A,365,105,CN07-178,0,15.9,19.3724113501671,4
CN08-079,46,113,60,Male,2009,A,365,105,CN07-178,0,10.7,74.7180718053912,1
CN08-079,46,119,61,Male,2009,A,385,175,CN07-178,0,13.6,79.7837550088214,5
CN08-079,46,114,53,Male,2009,A,365,95,CN07-178,0,14.4,89.7989494330701,6
CN08-079,47,121,56,Male,2009,A,375,175,CN07-178,0,8.2,59.3099629749513,2
CN08-079,44,125,59,Male,2009,A,365,95,CN07-178,0,10.3,78.6678157354474,4
CN08-079,31,107,54,Male,2008,J,365,105,CN07-178,0,19.3,35.8996194678766,1
CN08-079,30,108,54,Male,2008,J,365,105,CN07-178,0,15.5,15.9528716526028,1
CN08-079,42,122,61,Male,2009,A,375,105,CN07-178,0,7.3,39.7869904656254,4
CN08-080,32,111,53,Male,2008,J,385,85,CN06-187,0,11.7,13.8482151161827,4
CN08-080,32,112,53,Male,2008,J,395,95,CN06-187,0,8.4,57.3481483079519,3
CN08-081,26,103,48,Male,2008,J,415,115,CN07-125,0,17.2,59.2590454899547,3
CN08-081,28,102,52,Male,2008,J,415,125,CN07-125,0,13,43.6468141390624,5
CN08-081,27,106,52,Male,2008,J,405,145,CN07-125,0,11.8,9.08533837182354,3
CN08-082,22,91,47,Male,2008,J,455,125,CN08-012,0,17,20.2045300589453,2
CN08-082,15,86,41,Male,2008,J,445,135,CN08-012,0,17.4,6.68906567094757,4
CN08-083,23,99,49,Female,2008,J,375,125,CN07-124,0.125,3.8,20.3922981411861,3
CN08-083,23,109,53,Female,2008,J,375,135,CN07-124,0.125,15.6,30.2037684133497,2
CN08-083,20,90,47,Female,2008,J,385,165,CN07-124,0.125,11.4,27.3844849012899,1
CN08-085,16,83,40,Female,2008,J,365,175,CN07-036,0,15.8,7.03531739769027,6
CN08-085,21,84,42,Female,2008,J,365,175,CN07-036,0,9.6,22.4825620967949,2
CN08-086,26,98,48,Female,2008,J,385,195,CN07-131,0,15.5,13.3375152705883,5
CN08-087,21,86,48,Male,2008,J,405,195,CN07-036,0,9.5,15.1880882540805,4
CN08-087,25,96,47,Male,2008,J,395,195,CN07-036,0,14.3,40.6618975174692,5
CN08-088,24,102,52,Male,2008,J,425,165,CN07-123,0,8.1,43.553435682702,4
CN08-088,28,106,53,Male,2008,J,425,185,CN07-123,0,13.3,65.4777457497597,2
CN08-089,38,118,55,Female,2009,A,435,95,CN08-012,0,21.3,63.4778649397433,2
CN08-089,41,116,54,Female,2010,A,445,105,CN08-012,0,17.9,74.9984164322353,3
CN08-089,39,109,55,Female,2009,A,425,155,CN08-012,0,16.6,79.666585312507,4
CN08-089,39,109,55,Female,2009,A,445,125,CN08-012,0,8.8,42.6634404791037,1
CN08-089,38,108,53,Female,2009,A,435,145,CN08-012,0,18.2,89.0430314869206,4
CN08-089,35,104,52,Female,2009,A,425,155,CN08-012,0,16.4,50.1103880823724,4
CN08-089,42,115,58,Female,2010,A,435,125,CN08-012,0,10.8,62.8975364250775,3
CN08-089,37,110,51,Female,2009,A,435,145,CN08-012,0,11.7,41.8406253453104,3
CN08-089,37,108,55,Female,2009,A,445,125,CN08-012,0,10.6,62.6461948603873,2
CN08-089,38,113,58,Female,2010,A,455,125,CN08-012,0,9.5,74.774472894504,6
CN08-089,33,108,56,Female,2009,A,425,105,CN08-012,0,11.6,18.1243657709549,9
CN08-089,37,115,55,Female,2009,A,435,155,CN08-012,0,15.9,77.1671076592362,4
CN08-090,26,102,48,Male,2008,J,425,165,CN08-012,0,7,23.1371940726825,2
CN08-090,27,101,48,Male,2008,J,445,125,CN08-012,0,8.1,21.1595742093261,1
CN08-090,24,94,48,Male,2008,J,425,155,CN08-012,0,6.9,16.7828980869252,2
CN08-091,22,91,44,Male,2008,J,375,165,CN07-124,0,10.5,9.35029012357523,0
CN08-091,23,97,48,Male,2008,J,375,165,CN07-124,0,14.2,14.2904437114437,2
CN08-091,46,121,56,Male,2009,A,445,125,CN07-124,0,7.6,72.0032147526602,5
CN08-091,42,118,56,Male,2009,A,435,95,CN07-124,0,18.9,82.5783144665044,1
CN08-091,44,122,57,Male,2009,A,435,145,CN07-124,0,13.8,72.1872776682003,2
CN08-091,43,120,55,Male,2009,A,435,105,CN07-124,0,11.2,92.3578832633873,3
CN08-091,45,121,59,Male,2009,A,445,85,CN07-124,0,13.2,94.5978430861353,0
CN08-091,45,121,57,Male,2009,A,425,105,CN07-124,0,14.6,91.8247880442595,4
CN08-092,23,98,48,Male,2008,J,325,165,CN07-113,0,13.7,7.58771709287621,1
CN08-092,23,101,49,Male,2008,J,325,135,CN07-113,0,14,19.3048365852078,2
CN08-092,22,102,48,Male,2008,J,325,165,CN07-113,0,13,14.0247980501361,2
CN08-093,38,113,56,Female,2009,A,305,95,CN07-187,0,14.5,76.4648645386191,3
CN08-093,38,109,53,Female,2009,A,305,155,CN07-187,0,12.5,81.737667980367,2
CN08-093,41,116,59,Female,2010,A,325,175,CN07-187,0,12.1,74.9043654351005,2
CN08-093,45,118,59,Female,2010,A,315,95,CN07-187,0,7,88.9929070326872,3
CN08-093,43,113,58,Female,2010,A,325,165,CN07-187,0,17.9,81.6507402385724,3
CN08-093,43,115,59,Female,2010,A,315,175,CN07-187,0,10.6,63.9576190491437,2
CN08-093,44,117,59,Female,2010,A,315,135,CN07-187,0,16.4,40.096832915874,3
CN08-093,39,118,58,Female,2010,A,305,145,CN07-187,0,10.6,35.8433279772145,1
CN08-093,41,119,58,Female,2010,A,305,125,CN07-187,0,18.1,54.8101180062879,3
CN08-093,36,114,58,Female,2009,A,305,155,CN07-187,0,9.4,31.1035263499554,2
CN08-093,40,107,59,Female,2009,A,305,155,CN07-187,0,11,57.0193501190357,2
CN08-093,33,115,57,Female,2009,A,325,115,CN07-187,0,12.7,27.319234143586,0
CN08-093,20,95,47,Female,2008,J,285,125,CN07-187,0,13.2,21.9338146404579,1
CN08-093,38,113,55,Female,2009,A,325,135,CN07-187,0,15.8,48.7226112382264,1
CN08-093,39,114,56,Female,2009,A,315,135,CN07-187,0,16.3,87.4248544858061,3
CN08-093,37,115,56,Female,2009,A,315,175,CN07-187,0,12.6,21.8743443225507,2
CN08-093,37,117,56,Female,2009,A,325,165,CN07-187,0,12.7,89.7509837559732,5
CN08-093,34,115,58,Female,2009,A,335,135,CN07-187,0,5.7,83.7348240546393,2
CN08-093,38,112,57,Female,2009,A,325,175,CN07-187,0,15.1,18.382670920024,3
CN08-093,20,94,49,Female,2008,J,305,145,CN07-187,0,15.6,16.3338639485981,2
CN08-093,22,97,48,Female,2008,J,305,155,CN07-187,0,19.1,38.7282882460216,0
CN08-094,25,105,50,Male,2008,J,35,45,0,0,10.6,18.9379943859207,1
CN08-095,46,122,55,Male,2009,A,155,95,0,0,8,95.9190827867249,3
CN08-095,46,123,55,Male,2009,A,275,95,0,0,13.2,66.7484160766515,6
CN08-095,43,120,55,Male,2009,A,225,75,0,0,9.7,57.7606811864384,1
CN08-095,47,126,55,Male,2009,A,195,75,0,0,8.2,51.6627393957481,4
CN08-095,45,121,55,Male,2009,A,215,85,0,0,9.8,80.6854972593999,2
CN08-095,47,117,54,Male,2009,A,145,95,0,0,12.5,47.05168297788,2
CN08-095,47,121,59,Male,2009,A,255,135,0,0,14.7,93.7134041201,0
CN08-095,55,123,55,Male,2009,A,285,95,0,0,15.1,88.7182002075027,4
CN08-095,51,122,56,Male,2009,A,155,125,0,0,16.4,84.214415817842,5
CN08-095,34,107,52,Male,2008,J,225,55,0,0,8.2,35.141458615796,1
CN08-095,33,112,54,Male,2008,J,225,35,0,0,14.2,51.99693485642,0
CN08-095,51,122,56,Male,2009,A,195,85,0,0,14.1,72.1213423077446,1
CN08-096,49,121,63,Male,2009,A,135,105,CN07-026,0.078125,11.1,68.4253072100898,2
CN08-096,51,121,62,Male,2009,A,165,55,CN07-026,0.078125,12.1,83.1803148157048,4
CN08-096,48,119,62,Male,2009,A,155,45,CN07-026,0.078125,12.3,91.2295012448233,4
CN08-096,49,120,67,Male,2009,A,145,85,CN07-026,0.078125,14.3,85.5121683740507,1
CN08-096,46,118,63,Male,2009,A,195,55,CN07-026,0.078125,8,63.1313298373181,1
CN08-096,33,107,56,Male,2008,J,185,85,CN07-026,0.078125,13.5,32.2697634328502,4
CN08-096,28,108,58,Male,2008,J,185,75,CN07-026,0.078125,18.2,13.5568890357496,0
CN08-096,44,123,53,Male,2009,A,135,75,CN07-026,0.078125,6.5,61.0852424281834,4
CN08-096,51,113,62,Male,2009,A,155,55,CN07-026,0.078125,10.5,84.6333334450406,5
CN08-097,32,104,52,Male,2008,J,75,65,CN07-004,0,16.6,46.007047833522,5
CN08-097,30,106,50,Male,2008,J,55,85,CN07-004,0,23.8,40.2760018449504,1
CN08-097,44,119,55,Male,2009,A,65,55,CN07-004,0,11.1,75.9729460391905,1
CN08-099,36,113,59,Female,2008,A,125,105,CN07-F1,0,16.1,63.0038062182087,3
CN08-100,26,97,47,Male,2008,J,125,125,CN08-099,0,6.6,50.5716993148615,1
CN08-101,41,122,64,Female,2009,A,195,105,CN07-026,0.078125,9.4,63.7503688142427,4
CN08-101,38,116,66,Female,2009,A,205,95,CN07-026,0.078125,13.1,50.2064487189081,3
CN08-101,48,118,65,Female,2009,A,205,85,CN07-026,0.078125,6.3,77.9514051056364,3
CN08-101,49,116,65,Female,2009,A,195,95,CN07-026,0.078125,15.4,72.4995483325139,2
CN08-101,44,117,61,Female,2009,A,205,85,CN07-026,0.078125,19.3,69.8871363327649,3
CN08-101,30,100,55,Female,2008,J,195,85,CN07-026,0.078125,6.1,30.1440510963274,3
CN08-102,25,97,51,Male,2008,J,315,95,CN07-114,0,18.8,48.2516995424813,2
CN08-103,25,99,52,Female,2008,J,255,45,CN07-043,0,8.5,3.06112956063704,1
CN08-103,36,115,57,Female,2009,A,275,45,CN07-043,0,8.1,80.7808970263622,0
CN08-104,28,106,52,Male,2008,J,395,85,CN08-F5,0,8.2,24.6907973281343,4
CN08-107,27,103,46,Female,2008,J,425,105,CN08-026,0,13.6,36.8102955246598,4
CN08-108,24,92,47,Male,2008,J,435,95,CN08-026,0,11.4,73.8337907095326,1
CN08-109,32,108,57,Male,2008,J,425,85,0,0,12.8,47.9802662575606,3
CN08-112,39,117,56,Female,2009,A,385,155,CN07-125,0,11.8,75.9383558970923,2
CN08-112,41,114,53,Female,2009,A,405,135,CN07-125,0,14.4,56.5042413249755,3
CN08-112,44,117,55,Female,2009,A,395,105,CN07-125,0,9.3,76.6666493456526,3
CN08-112,38,110,60,Female,2009,A,385,135,CN07-125,0,11.9,48.9706279268434,0
CN08-112,22,91,41,Female,2008,J,395,145,CN07-125,0,10.8,15.552093037275,2
CN08-112,18,88,42,Female,2008,J,405,135,CN07-125,0,16.4,26.633350687406,5
CN08-112,35,116,58,Female,2009,A,395,155,CN07-125,0,18.2,24.6194776850931,7
CN08-113,46,117,56,Female,2009,A,285,75,CN07-108,0,10.9,95.2871183561107,4
CN08-113,39,115,57,Female,2009,A,275,65,CN07-108,0,16.1,56.7548237583213,4
CN08-113,40,116,60,Female,2009,A,255,125,CN07-108,0,20.2,53.4651049704228,2
CN08-113,41,116,53,Female,2009,A,265,125,CN07-108,0,15,70.7095752275675,2
CN08-113,40,116,56,Female,2009,A,285,125,CN07-108,0,16.5,75.0781292324788,3
CN08-113,42,113,55,Female,2009,A,285,135,CN07-108,0,11.8,35.0892140646139,1
CN08-113,39,113,57,Female,2009,A,275,75,CN07-108,0,9,84.8429087379009,3
CN08-113,36,114,54,Female,2009,A,255,135,CN07-108,0,16.1,33.7251339604927,2
